Africa/Middle East;非洲及中东;Bahrain;巴林;;;
Europe;欧洲;United Kingdom;英国;England;;Avon
Europe;欧洲;United Kingdom;英国;England;;Bedfordshire
Europe;欧洲;United Kingdom;英国;England;;Berkshire
Europe;欧洲;United Kingdom;英国;England;;Buckinghamshire
Europe;欧洲;United Kingdom;英国;England;;Cambridgeshire
Europe;欧洲;United Kingdom;英国;England;;Cheshire
Europe;欧洲;United Kingdom;英国;England;;Cleveland
Europe;欧洲;United Kingdom;英国;England;;Cornwall
Europe;欧洲;United Kingdom;英国;England;;County Durham
Europe;欧洲;United Kingdom;英国;England;;Cumbria
Europe;欧洲;United Kingdom;英国;England;;Derbyshire
Europe;欧洲;United Kingdom;英国;England;;Devon
Europe;欧洲;United Kingdom;英国;England;;Dorset
Europe;欧洲;United Kingdom;英国;England;;East Sussex
Europe;欧洲;United Kingdom;英国;England;;Essex
Europe;欧洲;United Kingdom;英国;England;;Gloucestershire
Europe;欧洲;United Kingdom;英国;England;;Greater London
Europe;欧洲;United Kingdom;英国;England;;Greater Manchester
Europe;欧洲;United Kingdom;英国;England;;Hampshire
Europe;欧洲;United Kingdom;英国;England;;Herefordshire
Europe;欧洲;United Kingdom;英国;England;;Hertfordshire
Europe;欧洲;United Kingdom;英国;England;;Isle of Wight
Europe;欧洲;United Kingdom;英国;England;;Isles of Scilly
Europe;欧洲;United Kingdom;英国;England;;Kent
Europe;欧洲;United Kingdom;英国;England;;Lancashire
Europe;欧洲;United Kingdom;英国;England;;Leicestershire
Europe;欧洲;United Kingdom;英国;England;;Lincolnshire
Europe;欧洲;United Kingdom;英国;England;;Merseyside
Europe;欧洲;United Kingdom;英国;England;;Middlesex
Europe;欧洲;United Kingdom;英国;England;;Norfolk
Europe;欧洲;United Kingdom;英国;England;;North Humberside
Europe;欧洲;United Kingdom;英国;England;;North Yorkshire
Europe;欧洲;United Kingdom;英国;England;;Northamptonshire
Europe;欧洲;United Kingdom;英国;England;;Northumberland
Europe;欧洲;United Kingdom;英国;England;;Nottinghamshire
Europe;欧洲;United Kingdom;英国;England;;Oxfordshire
Europe;欧洲;United Kingdom;英国;England;;Rutland
Europe;欧洲;United Kingdom;英国;England;;Shropshire
Europe;欧洲;United Kingdom;英国;England;;Somerset
Europe;欧洲;United Kingdom;英国;England;;South Yorkshire
Europe;欧洲;United Kingdom;英国;England;;Staffordshire
Europe;欧洲;United Kingdom;英国;England;;Suffolk
Europe;欧洲;United Kingdom;英国;England;;Surrey
Europe;欧洲;United Kingdom;英国;England;;Tyne and Wear
Europe;欧洲;United Kingdom;英国;England;;Warwickshire
Europe;欧洲;United Kingdom;英国;England;;West Midlands
Europe;欧洲;United Kingdom;英国;England;;West Sussex
Europe;欧洲;United Kingdom;英国;England;;West Yorkshire
Europe;欧洲;United Kingdom;英国;England;;Wiltshire
Europe;欧洲;United Kingdom;英国;England;;Worcestershire
Europe;欧洲;United Kingdom;英国;England;;Yorkshire
Europe;欧洲;United Kingdom;英国;Northern Ireland;;County Antrim
Europe;欧洲;United Kingdom;英国;Northern Ireland;;County Armagh
Europe;欧洲;United Kingdom;英国;Northern Ireland;;County Down
Europe;欧洲;United Kingdom;英国;Northern Ireland;;County Fermanagh
Europe;欧洲;United Kingdom;英国;Northern Ireland;;County Londonderry
Europe;欧洲;United Kingdom;英国;Northern Ireland;;County Tyrone
Europe;欧洲;United Kingdom;英国;Scotland;;Aberdeenshire
Europe;欧洲;United Kingdom;英国;Scotland;;Angus
Europe;欧洲;United Kingdom;英国;Scotland;;Argyllshire
Europe;欧洲;United Kingdom;英国;Scotland;;Ayrshire
Europe;欧洲;United Kingdom;英国;Scotland;;Banffshire
Europe;欧洲;United Kingdom;英国;Scotland;;Borders
Europe;欧洲;United Kingdom;英国;Scotland;;Caithness
Europe;欧洲;United Kingdom;英国;Scotland;;Clackmannanshire
Europe;欧洲;United Kingdom;英国;Scotland;;Dumfriesshire
Europe;欧洲;United Kingdom;英国;Scotland;;Dunbartonshire
Europe;欧洲;United Kingdom;英国;Scotland;;East Lothian
Europe;欧洲;United Kingdom;英国;Scotland;;Fife
Europe;欧洲;United Kingdom;英国;Scotland;;Humberside
Europe;欧洲;United Kingdom;英国;Scotland;;Inverness-shire
Europe;欧洲;United Kingdom;英国;Scotland;;Isle of Arran
Europe;欧洲;United Kingdom;英国;Scotland;;Isle of Barra
Europe;欧洲;United Kingdom;英国;Scotland;;Isle of Benbecula
Europe;欧洲;United Kingdom;英国;Scotland;;Isle of Bute
Europe;欧洲;United Kingdom;英国;Scotland;;Isle of Canna
Europe;欧洲;United Kingdom;英国;Scotland;;Isle of Coll
Europe;欧洲;United Kingdom;英国;Scotland;;Isle of Colonsay
Europe;欧洲;United Kingdom;英国;Scotland;;Isle of Cumbrae
Europe;欧洲;United Kingdom;英国;Scotland;;Isle of Eigg
Europe;欧洲;United Kingdom;英国;Scotland;;Isle of Gigha
Europe;欧洲;United Kingdom;英国;Scotland;;Isle of Harris
Europe;欧洲;United Kingdom;英国;Scotland;;Isle of Iona
Europe;欧洲;United Kingdom;英国;Scotland;;Isle of Jura
Europe;欧洲;United Kingdom;英国;Scotland;;Isle of Lewis
Europe;欧洲;United Kingdom;英国;Scotland;;Isle of Man
Europe;欧洲;United Kingdom;英国;Scotland;;Isle of Mull
Europe;欧洲;United Kingdom;英国;Scotland;;Isle of North Uist
Europe;欧洲;United Kingdom;英国;Scotland;;Isle of Orkney
Europe;欧洲;United Kingdom;英国;Scotland;;Isle of Rhum
Europe;欧洲;United Kingdom;英国;Scotland;;Isle of Scalpay
Europe;欧洲;United Kingdom;英国;Scotland;;Isle of Shetland
Europe;欧洲;United Kingdom;英国;Scotland;;Isle of Skye
Europe;欧洲;United Kingdom;英国;Scotland;;Isle of South Uist
Europe;欧洲;United Kingdom;英国;Scotland;;Isle of Tiree
Europe;欧洲;United Kingdom;英国;Scotland;;Kincardineshire
Europe;欧洲;United Kingdom;英国;Scotland;;Kinross-shire
Europe;欧洲;United Kingdom;英国;Scotland;;Kirkudbrightshire
Europe;欧洲;United Kingdom;英国;Scotland;;Lanarkshire
Europe;欧洲;United Kingdom;英国;Scotland;;Lothian
Europe;欧洲;United Kingdom;英国;Scotland;;Midlothian
Europe;欧洲;United Kingdom;英国;Scotland;;Morayshire
Europe;欧洲;United Kingdom;英国;Scotland;;Nairnshire
Europe;欧洲;United Kingdom;英国;Scotland;;Peebleshire
Europe;欧洲;United Kingdom;英国;Scotland;;Perthshire
Europe;欧洲;United Kingdom;英国;Scotland;;Renfrewshire
Europe;欧洲;United Kingdom;英国;Scotland;;Ross-shire
Europe;欧洲;United Kingdom;英国;Scotland;;Roxburghshire
Europe;欧洲;United Kingdom;英国;Scotland;;Selkirkshire
Europe;欧洲;United Kingdom;英国;Scotland;;Stirlingshire
Europe;欧洲;United Kingdom;英国;Scotland;;Strathclyde
Europe;欧洲;United Kingdom;英国;Scotland;;Strathclyde
Europe;欧洲;United Kingdom;英国;Scotland;;Sutherland
Europe;欧洲;United Kingdom;英国;Scotland;;Tayside
Europe;欧洲;United Kingdom;英国;Scotland;;West Lothian
Europe;欧洲;United Kingdom;英国;Scotland;;Wigtownshire
Europe;欧洲;United Kingdom;英国;Wales;;Clwyd
Europe;欧洲;United Kingdom;英国;Wales;;Dyfed
Europe;欧洲;United Kingdom;英国;Wales;;Gwent
Europe;欧洲;United Kingdom;英国;Wales;;Gwynedd
Europe;欧洲;United Kingdom;英国;Wales;;Mid Glamorgan
Europe;欧洲;United Kingdom;英国;Wales;;Powys
Europe;欧洲;United Kingdom;英国;Wales;;South Glamorgan
Europe;欧洲;United Kingdom;英国;Wales;;West Glamorgan
Europe;欧洲;Vatican City;梵蒂冈城国;;;
Europe;欧洲;Albania;阿尔巴尼亚;;;
Europe;欧洲;Belarus;白俄罗斯;;;
Europe;欧洲;Belarus;白俄罗斯;Brestskaya vobl.;;
Europe;欧洲;Belarus;白俄罗斯;Homyelskaya vobl.;;
Europe;欧洲;Belarus;白俄罗斯;Hrodzyenskaya vobl.;;
Europe;欧洲;Belarus;白俄罗斯;Mahilyowskaya vobl.;;
Europe;欧洲;Belarus;白俄罗斯;Minskaya vobl.;;
Europe;欧洲;Belarus;白俄罗斯;Vitsyebskaya vobl.;;
Europe;欧洲;Bosnia and Herzegovina;波斯尼亚-黑塞哥维那共和;;;
Europe;欧洲;Bulgaria;保加利亚;;;
Europe;欧洲;Croatia;克罗地亚;;;
Europe;欧洲;Czech Republic;捷克共和国;;;
Europe;欧洲;Estonia;爱沙尼亚;;;
Europe;欧洲;Hungary;匈牙利;;;
Europe;欧洲;Latvia;拉脱维亚;;;
Europe;欧洲;Lithuania;立陶宛;;;
Europe;欧洲;Macedonia;马其顿;;;
Europe;欧洲;Malta;马耳他;;;
Europe;欧洲;Moldova;摩尔多瓦;;;
Europe;欧洲;Poland;波兰;;;
Europe;欧洲;Romania;罗马尼亚;;;
Europe;欧洲;Russia;俄罗斯联邦;Adygeya;;
Europe;欧洲;Russia;俄罗斯联邦;Aginsky Buryatsky AO;;
Europe;欧洲;Russia;俄罗斯联邦;Altaysky kray;;
Europe;欧洲;Russia;俄罗斯联邦;Amurskaya obl.;;
Europe;欧洲;Russia;俄罗斯联邦;Antarctica;;
Europe;欧洲;Russia;俄罗斯联邦;Arkhangelskaya obl.;;
Europe;欧洲;Russia;俄罗斯联邦;Astrakhanskaya obl.;;
Europe;欧洲;Russia;俄罗斯联邦;Bashkortostan;;
Europe;欧洲;Russia;俄罗斯联邦;Belgorodskaya obl.;;
Europe;欧洲;Russia;俄罗斯联邦;Bryanskaya obl.;;
Europe;欧洲;Russia;俄罗斯联邦;Buryatiya;;
Europe;欧洲;Russia;俄罗斯联邦;Chechnya;;
Europe;欧洲;Russia;俄罗斯联邦;Chelyabinskaya obl.;;
Europe;欧洲;Russia;俄罗斯联邦;Chitinskaya obl.;;
Europe;欧洲;Russia;俄罗斯联邦;Chukotsky AO;;
Europe;欧洲;Russia;俄罗斯联邦;Chuvashiya;;
Europe;欧洲;Russia;俄罗斯联邦;Dagestan;;
Europe;欧洲;Russia;俄罗斯联邦;Evenkiyskiy AO;;
Europe;欧洲;Russia;俄罗斯联邦;Evreyskaya obl.;;
Europe;欧洲;Russia;俄罗斯联邦;Franz Josef Land;;
Europe;欧洲;Russia;俄罗斯联邦;Gorno-Altayskaya AO;;
Europe;欧洲;Russia;俄罗斯联邦;Habarovsky kray;;
Europe;欧洲;Russia;俄罗斯联邦;Hakassiya;;
Europe;欧洲;Russia;俄罗斯联邦;Hanty-Mansiysky AO;;
Europe;欧洲;Russia;俄罗斯联邦;Ingushetiya;;
Europe;欧洲;Russia;俄罗斯联邦;Irkutskaya obl.;;
Europe;欧洲;Russia;俄罗斯联邦;Ivanovskaya obl.;;
Europe;欧洲;Russia;俄罗斯联邦;Kabardino-Balkariya;;
Europe;欧洲;Russia;俄罗斯联邦;Kaliningradskaya obl.;;
Europe;欧洲;Russia;俄罗斯联邦;Kalmykiya;;
Europe;欧洲;Russia;俄罗斯联邦;Kaluzhskaya obl.;;
Europe;欧洲;Russia;俄罗斯联邦;Kamchatskaya obl.;;
Europe;欧洲;Russia;俄罗斯联邦;Karachaevo-Cherkessiya;;
Europe;欧洲;Russia;俄罗斯联邦;Karelia;;
Europe;欧洲;Russia;俄罗斯联邦;Kemerovskaya obl.;;
Europe;欧洲;Russia;俄罗斯联邦;Kirovskaya obl.;;
Europe;欧洲;Russia;俄罗斯联邦;Komi;;
Europe;欧洲;Russia;俄罗斯联邦;Komi-Permyatsky AO;;
Europe;欧洲;Russia;俄罗斯联邦;Koryaksky AO;;
Europe;欧洲;Russia;俄罗斯联邦;Kostromskaya obl.;;
Europe;欧洲;Russia;俄罗斯联邦;Krasnodarskiy kray;;
Europe;欧洲;Russia;俄罗斯联邦;Krasnoyarsky kray;;
Europe;欧洲;Russia;俄罗斯联邦;Kurganskaya obl.;;
Europe;欧洲;Russia;俄罗斯联邦;Kurskaya obl.;;
Europe;欧洲;Russia;俄罗斯联邦;Leningradskaya obl.;;
Europe;欧洲;Russia;俄罗斯联邦;Lipetskaya obl.;;
Europe;欧洲;Russia;俄罗斯联邦;Magadanskaya obl.;;
Europe;欧洲;Russia;俄罗斯联邦;Malyj Vysotskij Isl;;
Europe;欧洲;Russia;俄罗斯联邦;Mary-El;;
Europe;欧洲;Russia;俄罗斯联邦;Mordoviya;;
Europe;欧洲;Russia;俄罗斯联邦;Moskovskaya obl.;;
Europe;欧洲;Russia;俄罗斯联邦;Murmanskaya obl.;;
Europe;欧洲;Russia;俄罗斯联邦;Nenetsky AO;;
Europe;欧洲;Russia;俄罗斯联邦;Nizhegorodskaya obl.;;
Europe;欧洲;Russia;俄罗斯联邦;Novgorodskaya obl.;;
Europe;欧洲;Russia;俄罗斯联邦;Novosibirskaya obl.;;
Europe;欧洲;Russia;俄罗斯联邦;Omskaya obl.;;
Europe;欧洲;Russia;俄罗斯联邦;Orenburgskaya obl.;;
Europe;欧洲;Russia;俄罗斯联邦;Orlovskaya obl.;;
Europe;欧洲;Russia;俄罗斯联邦;Penzenskaya obl.;;
Europe;欧洲;Russia;俄罗斯联邦;Permskaya obl.;;
Europe;欧洲;Russia;俄罗斯联邦;Primorsky kray;;
Europe;欧洲;Russia;俄罗斯联邦;Pskovskaya obl.;;
Europe;欧洲;Russia;俄罗斯联邦;Rostovskaya obl.;;
Europe;欧洲;Russia;俄罗斯联邦;Ryazanskaya obl.;;
Europe;欧洲;Russia;俄罗斯联邦;Saha;;
Europe;欧洲;Russia;俄罗斯联邦;Sakhalinskaya obl.;;
Europe;欧洲;Russia;俄罗斯联邦;Samarskaya obl.;;
Europe;欧洲;Russia;俄罗斯联邦;Saratovskaya obl.;;
Europe;欧洲;Russia;俄罗斯联邦;Severnaya Osetiya;;
Europe;欧洲;Russia;俄罗斯联邦;Smolenskaya obl.;;
Europe;欧洲;Russia;俄罗斯联邦;Stavropolsky kray;;
Europe;欧洲;Russia;俄罗斯联邦;Sverdlovskaya obl.;;
Europe;欧洲;Russia;俄罗斯联邦;Tambovskaya obl.;;
Europe;欧洲;Russia;俄罗斯联邦;Tatarstan;;
Europe;欧洲;Russia;俄罗斯联邦;Taymyrsky AO;;
Europe;欧洲;Russia;俄罗斯联邦;Tomskaya obl.;;
Europe;欧洲;Russia;俄罗斯联邦;Tulskaya obl.;;
Europe;欧洲;Russia;俄罗斯联邦;Tuva;;
Europe;欧洲;Russia;俄罗斯联邦;Tverskaya obl.;;
Europe;欧洲;Russia;俄罗斯联邦;Tyumenskaya obl.;;
Europe;欧洲;Russia;俄罗斯联邦;Udmurtiya;;
Europe;欧洲;Russia;俄罗斯联邦;Ulyanovskaya obl.;;
Europe;欧洲;Russia;俄罗斯联邦;Ust-Ordynsky Buryat. AO;;
Europe;欧洲;Russia;俄罗斯联邦;Vladimirskaya obl.;;
Europe;欧洲;Russia;俄罗斯联邦;Volgogradskaya obl.;;
Europe;欧洲;Russia;俄罗斯联邦;Vologodskaya obl.;;
Europe;欧洲;Russia;俄罗斯联邦;Voronezhskaya obl.;;
Europe;欧洲;Russia;俄罗斯联邦;Yamalo-Nenetsky AO;;
Europe;欧洲;Russia;俄罗斯联邦;Yaroslavskaya obl.;;
Europe;欧洲;Slovakia;斯洛伐克;;;
Europe;欧洲;Slovenia;斯洛文尼亚;;;
Europe;欧洲;Ukraine;乌克兰;Avtonomna Respublika Krym;;
Europe;欧洲;Ukraine;乌克兰;Cherkaska obl.;;
Europe;欧洲;Ukraine;乌克兰;Chernihivska obl.;;
Europe;欧洲;Ukraine;乌克兰;Chernivetska obl.;;
Europe;欧洲;Ukraine;乌克兰;Dnipropetrovska obl.;;
Europe;欧洲;Ukraine;乌克兰;Donetska obl.;;
Europe;欧洲;Ukraine;乌克兰;Ivano-Frankivska obl.;;
Europe;欧洲;Ukraine;乌克兰;Kharkivska obl.;;
Europe;欧洲;Ukraine;乌克兰;Khersonska obl.;;
Europe;欧洲;Ukraine;乌克兰;Khmelnytska obl.;;
Europe;欧洲;Ukraine;乌克兰;Kirovohradska obl.;;
Europe;欧洲;Ukraine;乌克兰;Kyyivska obl.;;
Europe;欧洲;Ukraine;乌克兰;Luhanska obl.;;
Europe;欧洲;Ukraine;乌克兰;Lvivska obl.;;
Europe;欧洲;Ukraine;乌克兰;Mykolayivska obl.;;
Europe;欧洲;Ukraine;乌克兰;Odesska obl.;;
Europe;欧洲;Ukraine;乌克兰;Poltavska obl.;;
Europe;欧洲;Ukraine;乌克兰;Rivnenska obl.;;
Europe;欧洲;Ukraine;乌克兰;Sumska obl.;;
Europe;欧洲;Ukraine;乌克兰;Ternopilska obl.;;
Europe;欧洲;Ukraine;乌克兰;Vinnytska obl.;;
Europe;欧洲;Ukraine;乌克兰;Volynska obl.;;
Europe;欧洲;Ukraine;乌克兰;Zakarpatska obl.;;
Europe;欧洲;Ukraine;乌克兰;Zaporizka obl.;;
Europe;欧洲;Ukraine;乌克兰;Zhytomyrska obl.;;
Europe;欧洲;Serbia & Montenegro;塞黑;;;
Latin America and Caribbean;拉丁美洲和加勒比地区;Anguilla;安圭拉(英);;;
Latin America and Caribbean;拉丁美洲和加勒比地区;Antigua and Barbuda;安提瓜和巴布达;;;
Latin America and Caribbean;拉丁美洲和加勒比地区;Aruba;阿鲁巴岛;;;
Latin America and Caribbean;拉丁美洲和加勒比地区;Bahamas, The;巴哈马;;;
Latin America and Caribbean;拉丁美洲和加勒比地区;Barbados;巴巴多斯;;;
Latin America and Caribbean;拉丁美洲和加勒比地区;Bermuda;百慕大;;;
Latin America and Caribbean;拉丁美洲和加勒比地区;British Virgin Islands;英属维尔京群岛;Tortola;;
Latin America and Caribbean;拉丁美洲和加勒比地区;Cayman Islands;开曼群岛;Grand Cayman;;
Latin America and Caribbean;拉丁美洲和加勒比地区;Cuba;古巴;;;
Latin America and Caribbean;拉丁美洲和加勒比地区;Dominica;多米尼克;;;
Latin America and Caribbean;拉丁美洲和加勒比地区;Dominican Republic;多米尼加共和国;;;
Latin America and Caribbean;拉丁美洲和加勒比地区;Grenada;格林纳达;;;
Latin America and Caribbean;拉丁美洲和加勒比地区;Guadeloupe;瓜德罗普;;;
Latin America and Caribbean;拉丁美洲和加勒比地区;Haiti;海地;;;
Latin America and Caribbean;拉丁美洲和加勒比地区;Jamaica;牙买加;;;
Latin America and Caribbean;拉丁美洲和加勒比地区;Martinique;马提尼克;;;
Latin America and Caribbean;拉丁美洲和加勒比地区;Montserrat;蒙特塞拉特;;;
Latin America and Caribbean;拉丁美洲和加勒比地区;Netherlands Antilles;荷属安德列斯;Bonaire;;
Latin America and Caribbean;拉丁美洲和加勒比地区;Netherlands Antilles;荷属安德列斯;Curacao;;
Latin America and Caribbean;拉丁美洲和加勒比地区;Netherlands Antilles;荷属安德列斯;Saba;;
Latin America and Caribbean;拉丁美洲和加勒比地区;Netherlands Antilles;荷属安德列斯;Saint Eustatius;;
Latin America and Caribbean;拉丁美洲和加勒比地区;Netherlands Antilles;荷属安德列斯;Saint Maarten;;
Latin America and Caribbean;拉丁美洲和加勒比地区;Saint Kitts & Nevis;圣其茨-尼维斯;;;
Latin America and Caribbean;拉丁美洲和加勒比地区;Saint Lucia;圣卢西亚;;;
Latin America and Caribbean;拉丁美洲和加勒比地区;Saint Vincent and The Grenadines;圣文森特和格林纳丁斯;;;
Latin America and Caribbean;拉丁美洲和加勒比地区;Trinidad and Tobago;特立尼达和多巴哥;;;
Latin America and Caribbean;拉丁美洲和加勒比地区;Turks & Caicos Islands;特克斯和凯科斯群岛;;;
Latin America and Caribbean;拉丁美洲和加勒比地区;Belize;伯利兹;;;
Latin America and Caribbean;拉丁美洲和加勒比地区;Costa Rica;哥斯达黎加;;;
Latin America and Caribbean;拉丁美洲和加勒比地区;El Salvador;萨尔瓦多;;;
Latin America and Caribbean;拉丁美洲和加勒比地区;Guatemala;危地马拉;;;
Latin America and Caribbean;拉丁美洲和加勒比地区;Honduras;洪都拉斯;;;
Latin America and Caribbean;拉丁美洲和加勒比地区;Mexico;墨西哥;Aguascalientes;;
Latin America and Caribbean;拉丁美洲和加勒比地区;Mexico;墨西哥;Baja California North;;
Latin America and Caribbean;拉丁美洲和加勒比地区;Mexico;墨西哥;Baja California South;;
Latin America and Caribbean;拉丁美洲和加勒比地区;Mexico;墨西哥;Campeche;;
Latin America and Caribbean;拉丁美洲和加勒比地区;Mexico;墨西哥;Chiapas;;
Latin America and Caribbean;拉丁美洲和加勒比地区;Mexico;墨西哥;Chihuahua;;
Latin America and Caribbean;拉丁美洲和加勒比地区;Mexico;墨西哥;Coahuila;;
Latin America and Caribbean;拉丁美洲和加勒比地区;Mexico;墨西哥;Colima;;
Latin America and Caribbean;拉丁美洲和加勒比地区;Mexico;墨西哥;Districto Federal Mexico;;
Latin America and Caribbean;拉丁美洲和加勒比地区;Mexico;墨西哥;Durango;;
Latin America and Caribbean;拉丁美洲和加勒比地区;Mexico;墨西哥;Guanajuato;;
Latin America and Caribbean;拉丁美洲和加勒比地区;Mexico;墨西哥;Guerrero;;
Latin America and Caribbean;拉丁美洲和加勒比地区;Mexico;墨西哥;Hidalgo;;
Latin America and Caribbean;拉丁美洲和加勒比地区;Mexico;墨西哥;Jalisco;;
Latin America and Caribbean;拉丁美洲和加勒比地区;Mexico;墨西哥;Mexico State;;
Latin America and Caribbean;拉丁美洲和加勒比地区;Mexico;墨西哥;Michoacan;;
Latin America and Caribbean;拉丁美洲和加勒比地区;Mexico;墨西哥;Morelos;;
Latin America and Caribbean;拉丁美洲和加勒比地区;Mexico;墨西哥;Nayarit;;
Latin America and Caribbean;拉丁美洲和加勒比地区;Mexico;墨西哥;Nuevo Leon;;
Latin America and Caribbean;拉丁美洲和加勒比地区;Mexico;墨西哥;Oaxaca;;
Latin America and Caribbean;拉丁美洲和加勒比地区;Mexico;墨西哥;Puebla;;
Latin America and Caribbean;拉丁美洲和加勒比地区;Mexico;墨西哥;Queretaro;;
Latin America and Caribbean;拉丁美洲和加勒比地区;Mexico;墨西哥;Quintana Roo;;
Latin America and Caribbean;拉丁美洲和加勒比地区;Mexico;墨西哥;San Luis Potosi;;
Latin America and Caribbean;拉丁美洲和加勒比地区;Mexico;墨西哥;Sinaloa;;
Latin America and Caribbean;拉丁美洲和加勒比地区;Mexico;墨西哥;Sonora;;
Latin America and Caribbean;拉丁美洲和加勒比地区;Mexico;墨西哥;Tabasco;;
Latin America and Caribbean;拉丁美洲和加勒比地区;Mexico;墨西哥;Tamaulipas;;
Latin America and Caribbean;拉丁美洲和加勒比地区;Mexico;墨西哥;Tlaxcala;;
Latin America and Caribbean;拉丁美洲和加勒比地区;Mexico;墨西哥;Veracruz;;
Latin America and Caribbean;拉丁美洲和加勒比地区;Mexico;墨西哥;Yucatan;;
Latin America and Caribbean;拉丁美洲和加勒比地区;Mexico;墨西哥;Zacatecas;;
Latin America and Caribbean;拉丁美洲和加勒比地区;Nicaragua;尼加拉瓜;;;
Latin America and Caribbean;拉丁美洲和加勒比地区;Panama;巴拿马;;;
Latin America and Caribbean;拉丁美洲和加勒比地区;Argentina;阿根廷;Antartica y Islas del Atlantico Sur;;
Latin America and Caribbean;拉丁美洲和加勒比地区;Argentina;阿根廷;Buenos Aires;;
Latin America and Caribbean;拉丁美洲和加勒比地区;Argentina;阿根廷;Capital Federal;;
Latin America and Caribbean;拉丁美洲和加勒比地区;Argentina;阿根廷;Catamarca;;
Latin America and Caribbean;拉丁美洲和加勒比地区;Argentina;阿根廷;Chaco;;
Latin America and Caribbean;拉丁美洲和加勒比地区;Argentina;阿根廷;Chubut;;
Latin America and Caribbean;拉丁美洲和加勒比地区;Argentina;阿根廷;Cordoba;;
Latin America and Caribbean;拉丁美洲和加勒比地区;Argentina;阿根廷;Corrientes;;
Latin America and Caribbean;拉丁美洲和加勒比地区;Argentina;阿根廷;Entre Rios;;
Latin America and Caribbean;拉丁美洲和加勒比地区;Argentina;阿根廷;Formosa;;
Latin America and Caribbean;拉丁美洲和加勒比地区;Argentina;阿根廷;Jujuy;;
Latin America and Caribbean;拉丁美洲和加勒比地区;Argentina;阿根廷;La Pampa;;
Latin America and Caribbean;拉丁美洲和加勒比地区;Argentina;阿根廷;La Rioja;;
Latin America and Caribbean;拉丁美洲和加勒比地区;Argentina;阿根廷;Mendoza;;
Latin America and Caribbean;拉丁美洲和加勒比地区;Argentina;阿根廷;Misiones;;
Latin America and Caribbean;拉丁美洲和加勒比地区;Argentina;阿根廷;Nuequen;;
Latin America and Caribbean;拉丁美洲和加勒比地区;Argentina;阿根廷;Rio Negro;;
Latin America and Caribbean;拉丁美洲和加勒比地区;Argentina;阿根廷;San Luis;;
Latin America and Caribbean;拉丁美洲和加勒比地区;Argentina;阿根廷;Santa Cruz;;
Latin America and Caribbean;拉丁美洲和加勒比地区;Argentina;阿根廷;Santa Fe;;
Latin America and Caribbean;拉丁美洲和加勒比地区;Argentina;阿根廷;Santiago del Estero;;
Latin America and Caribbean;拉丁美洲和加勒比地区;Argentina;阿根廷;Tierra del Fuego;;
Latin America and Caribbean;拉丁美洲和加勒比地区;Argentina;阿根廷;Tucuman;;
Latin America and Caribbean;拉丁美洲和加勒比地区;Bolivia;玻利维亚;;;
Latin America and Caribbean;拉丁美洲和加勒比地区;Brazil;巴西;Acre;;
Latin America and Caribbean;拉丁美洲和加勒比地区;Brazil;巴西;Alagoas;;
Latin America and Caribbean;拉丁美洲和加勒比地区;Brazil;巴西;Amapá;;
Latin America and Caribbean;拉丁美洲和加勒比地区;Brazil;巴西;Amazonas;;
Latin America and Caribbean;拉丁美洲和加勒比地区;Brazil;巴西;Bahia;;
Latin America and Caribbean;拉丁美洲和加勒比地区;Brazil;巴西;Ceará;;
Latin America and Caribbean;拉丁美洲和加勒比地区;Brazil;巴西;Distrito Federal;;
Latin America and Caribbean;拉丁美洲和加勒比地区;Brazil;巴西;Espírito Santo;;
Latin America and Caribbean;拉丁美洲和加勒比地区;Brazil;巴西;Goiás;;
Latin America and Caribbean;拉丁美洲和加勒比地区;Brazil;巴西;Maranh_o;;
Latin America and Caribbean;拉丁美洲和加勒比地区;Brazil;巴西;Mato Grosso;;
Latin America and Caribbean;拉丁美洲和加勒比地区;Brazil;巴西;Mato Grosso do Sul;;
Latin America and Caribbean;拉丁美洲和加勒比地区;Brazil;巴西;Minas Gerais;;
Latin America and Caribbean;拉丁美洲和加勒比地区;Brazil;巴西;Pará;;
Latin America and Caribbean;拉丁美洲和加勒比地区;Brazil;巴西;Paraíba;;
Latin America and Caribbean;拉丁美洲和加勒比地区;Brazil;巴西;Paraná;;
Latin America and Caribbean;拉丁美洲和加勒比地区;Brazil;巴西;Pernambuco;;
Latin America and Caribbean;拉丁美洲和加勒比地区;Brazil;巴西;Piauí;;
Latin America and Caribbean;拉丁美洲和加勒比地区;Brazil;巴西;Rio de Janeiro;;
Latin America and Caribbean;拉丁美洲和加勒比地区;Brazil;巴西;Rio Grande do Norte;;
Latin America and Caribbean;拉丁美洲和加勒比地区;Brazil;巴西;Rio Grande do Sul;;
Latin America and Caribbean;拉丁美洲和加勒比地区;Brazil;巴西;Rondonia;;
Latin America and Caribbean;拉丁美洲和加勒比地区;Brazil;巴西;Roraima;;
Latin America and Caribbean;拉丁美洲和加勒比地区;Brazil;巴西;Santa Catarina;;
Latin America and Caribbean;拉丁美洲和加勒比地区;Brazil;巴西;S_o Paulo;;
Latin America and Caribbean;拉丁美洲和加勒比地区;Brazil;巴西;Sergipe;;
Latin America and Caribbean;拉丁美洲和加勒比地区;Brazil;巴西;Tocantins;;
Latin America and Caribbean;拉丁美洲和加勒比地区;Chile;智利;Tocantins;;
